Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-10-27 00:00:00+00:00,1.1809443235397339,1.183800458908081,1.179940938949585,1.1809443235397339,0,0.0,0.0,EURUSD=X
2020-10-28 00:00:00+00:00,1.17816162109375,1.178828239440918,1.1719304323196411,1.1784114837646484,0,0.0,0.0,EURUSD=X
2020-10-29 00:00:00+00:00,1.1747430562973022,1.1759172677993774,1.165623426437378,1.1748672723770142,0,0.0,0.0,EURUSD=X
2020-10-30 00:00:00+00:00,1.1676785945892334,1.1703435182571411,1.1643069982528687,1.1678695678710938,0,0.0,0.0,EURUSD=X
2020-11-02 00:00:00+00:00,1.164252758026123,1.1656994819641113,1.162439227104187,1.1642121076583862,0,0.0,0.0,EURUSD=X
2020-11-03 00:00:00+00:00,1.1642799377441406,1.1741995811462402,1.163805603981018,1.1642799377441406,0,0.0,0.0,EURUSD=X
2020-11-04 00:00:00+00:00,1.1764568090438843,1.176885962486267,1.1607661247253418,1.176221489906311,0,0.0,0.0,EURUSD=X
2020-11-05 00:00:00+00:00,1.1729930639266968,1.1856770515441895,1.1712756156921387,1.17326819896698,0,0.0,0.0,EURUSD=X
2020-11-06 00:00:00+00:00,1.1814186573028564,1.1890605688095093,1.1796208620071411,1.1817537546157837,0,0.0,0.0,EURUSD=X
2020-11-09 00:00:00+00:00,1.1893151998519897,1.1919234991073608,1.179746150970459,1.1893010139465332,0,0.0,0.0,EURUSD=X
2020-11-10 00:00:00+00:00,1.1823265552520752,1.184356927871704,1.178078293800354,1.182732105255127,0,0.0,0.0,EURUSD=X
2020-11-11 00:00:00+00:00,1.1819632053375244,1.1832919120788574,1.1747292280197144,1.1818794012069702,0,0.0,0.0,EURUSD=X
2020-11-12 00:00:00+00:00,1.1778701543807983,1.182300090789795,1.1759587526321411,1.1780297756195068,0,0.0,0.0,EURUSD=X
2020-11-13 00:00:00+00:00,1.1805260181427002,1.1833899021148682,1.1799688339233398,1.1803393363952637,0,0.0,0.0,EURUSD=X
2020-11-16 00:00:00+00:00,1.1844271421432495,1.186873197555542,1.1814744472503662,1.1845253705978394,0,0.0,0.0,EURUSD=X
2020-11-17 00:00:00+00:00,1.1859723329544067,1.1892727613449097,1.1845533847808838,1.1859441995620728,0,0.0,0.0,EURUSD=X
2020-11-18 00:00:00+00:00,1.186436653137207,1.1891002655029297,1.1851149797439575,1.186366319656372,0,0.0,0.0,EURUSD=X
2020-11-19 00:00:00+00:00,1.1842869520187378,1.1855363845825195,1.1817398071289062,1.1847639083862305,0,0.0,0.0,EURUSD=X
2020-11-20 00:00:00+00:00,1.1867464780807495,1.1890889406204224,1.185185194015503,1.1866477727890015,0,0.0,0.0,EURUSD=X
2020-11-23 00:00:00+00:00,1.1865352392196655,1.1905895471572876,1.1803170442581177,1.1866477727890015,0,0.0,0.0,EURUSD=X
2020-11-24 00:00:00+00:00,1.1841803789138794,1.1893858909606934,1.1838942766189575,1.1842728853225708,0,0.0,0.0,EURUSD=X
2020-11-25 00:00:00+00:00,1.1900511980056763,1.1928049325942993,1.1882835626602173,1.1900511980056763,0,0.0,0.0,EURUSD=X
2020-11-26 00:00:00+00:00,1.1917530298233032,1.1940997838974,1.1886931657791138,1.1920002698898315,0,0.0,0.0,EURUSD=X
2020-11-27 00:00:00+00:00,1.1911852359771729,1.1961865425109863,1.1910717487335205,1.191599726676941,0,0.0,0.0,EURUSD=X
2020-11-30 00:00:00+00:00,1.197074294090271,1.2002063989639282,1.1944148540496826,1.1971460580825806,0,0.0,0.0,EURUSD=X
2020-12-01 00:00:00+00:00,1.1937732696533203,1.2053565979003906,1.1935994625091553,1.193816065788269,0,0.0,0.0,EURUSD=X
2020-12-02 00:00:00+00:00,1.2069860696792603,1.210741639137268,1.2040793895721436,1.2074378728866577,0,0.0,0.0,EURUSD=X
2020-12-03 00:00:00+00:00,1.2113430500030518,1.2175003290176392,1.2102434635162354,1.2114603519439697,0,0.0,0.0,EURUSD=X
2020-12-04 00:00:00+00:00,1.2145354747772217,1.2177746295928955,1.2133712768554688,1.2145650386810303,0,0.0,0.0,EURUSD=X
2020-12-07 00:00:00+00:00,1.2120624780654907,1.2163525819778442,1.2080796957015991,1.212135910987854,0,0.0,0.0,EURUSD=X
2020-12-08 00:00:00+00:00,1.2109469175338745,1.213415503501892,1.2097164392471313,1.2113136053085327,0,0.0,0.0,EURUSD=X
2020-12-09 00:00:00+00:00,1.2109909057617188,1.214900016784668,1.207394003868103,1.2110936641693115,0,0.0,0.0,EURUSD=X
2020-12-10 00:00:00+00:00,1.2081671953201294,1.2158055305480957,1.2080358266830444,1.207875370979309,0,0.0,0.0,EURUSD=X
2020-12-11 00:00:00+00:00,1.214343786239624,1.2163970470428467,1.2107857465744019,1.2144293785095215,0,0.0,0.0,EURUSD=X
2020-12-14 00:00:00+00:00,1.213356614112854,1.2174040079116821,1.2117539644241333,1.213340401649475,0,0.0,0.0,EURUSD=X
2020-12-15 00:00:00+00:00,1.2148748636245728,1.2166485786437988,1.212694525718689,1.214889645576477,0,0.0,0.0,EURUSD=X
2020-12-16 00:00:00+00:00,1.215376853942871,1.2212995290756226,1.2146978378295898,1.2154301404953003,0,0.0,0.0,EURUSD=X
2020-12-17 00:00:00+00:00,1.219705581665039,1.2263002395629883,1.2192445993423462,1.2199585437774658,0,0.0,0.0,EURUSD=X
2020-12-18 00:00:00+00:00,1.2261964082717896,1.2268433570861816,1.2227181196212769,1.226271629333496,0,0.0,0.0,EURUSD=X
2020-12-21 00:00:00+00:00,1.221060872077942,1.223466157913208,1.2130769491195679,1.221612811088562,0,0.0,0.0,EURUSD=X
2020-12-22 00:00:00+00:00,1.2238404750823975,1.2259002923965454,1.216604232788086,1.2236906290054321,0,0.0,0.0,EURUSD=X
2020-12-23 00:00:00+00:00,1.2185908555984497,1.2219412326812744,1.2157758474349976,1.2186651229858398,0,0.0,0.0,EURUSD=X
2020-12-24 00:00:00+00:00,1.219393253326416,1.2217471599578857,1.2179378271102905,1.2191405296325684,0,0.0,0.0,EURUSD=X
2020-12-25 00:00:00+00:00,1.2184720039367676,1.2212995290756226,1.2167004346847534,1.2184720039367676,0,0.0,0.0,EURUSD=X
2020-12-28 00:00:00+00:00,1.220703125,1.2252004146575928,1.218353271484375,1.2205095291137695,0,0.0,0.0,EURUSD=X
2020-12-29 00:00:00+00:00,1.2220009565353394,1.2275993824005127,1.2220009565353394,1.2223445177078247,0,0.0,0.0,EURUSD=X
2020-12-30 00:00:00+00:00,1.2253249883651733,1.2308752536773682,1.2252049446105957,1.225295066833496,0,0.0,0.0,EURUSD=X
2020-12-31 00:00:00+00:00,1.229906439781189,1.230950951576233,1.222299575805664,1.2299896478652954,0,0.0,0.0,EURUSD=X
2021-01-01 00:00:00+00:00,1.217285394668579,1.2216993570327759,1.2134994268417358,1.218026876449585,0,0.0,0.0,EURUSD=X
2021-01-04 00:00:00+00:00,1.2249047756195068,1.23099946975708,1.2171372175216675,1.2250697612762451,0,0.0,0.0,EURUSD=X
2021-01-05 00:00:00+00:00,1.225295066833496,1.2294830083847046,1.2249947786331177,1.2251598834991455,0,0.0,0.0,EURUSD=X
2021-01-06 00:00:00+00:00,1.2298610210418701,1.2350252866744995,1.2266929149627686,1.230027437210083,0,0.0,0.0,EURUSD=X
2021-01-07 00:00:00+00:00,1.2337758541107178,1.2345678806304932,1.2246646881103516,1.2341108322143555,0,0.0,0.0,EURUSD=X
2021-01-08 00:00:00+00:00,1.2268733978271484,1.2282146215438843,1.2214934825897217,1.227144479751587,0,0.0,0.0,EURUSD=X
2021-01-11 00:00:00+00:00,1.2187838554382324,1.2199585437774658,1.2134743928909302,1.2186205387115479,0,0.0,0.0,EURUSD=X
2021-01-12 00:00:00+00:00,1.2161602973937988,1.217848777770996,1.2138868570327759,1.2160701751708984,0,0.0,0.0,EURUSD=X
2021-01-13 00:00:00+00:00,1.2209266424179077,1.2224938869476318,1.2155394554138184,1.2208894491195679,0,0.0,0.0,EURUSD=X
2021-01-14 00:00:00+00:00,1.2161750793457031,1.217285394668579,1.2113136053085327,1.2162491083145142,0,0.0,0.0,EURUSD=X
2021-01-15 00:00:00+00:00,1.2153000831604004,1.2162491083145142,1.208473801612854,1.2151259183883667,0,0.0,0.0,EURUSD=X
2021-01-18 00:00:00+00:00,1.206723928451538,1.2086198329925537,1.205545425415039,1.2068113088607788,0,0.0,0.0,EURUSD=X
2021-01-19 00:00:00+00:00,1.2078461647033691,1.2144912481307983,1.2078461647033691,1.207729458808899,0,0.0,0.0,EURUSD=X
2021-01-20 00:00:00+00:00,1.2139458656311035,1.2160005569458008,1.207773208618164,1.2138868570327759,0,0.0,0.0,EURUSD=X
2021-01-21 00:00:00+00:00,1.211533784866333,1.2171964645385742,1.2109909057617188,1.2115631103515625,0,0.0,0.0,EURUSD=X
2021-01-22 00:00:00+00:00,1.2166190147399902,1.2188003063201904,1.2151997089385986,1.2166293859481812,0,0.0,0.0,EURUSD=X
2021-01-25 00:00:00+00:00,1.2168558835983276,1.218599796295166,1.2117246389389038,1.216944694519043,0,0.0,0.0,EURUSD=X
2021-01-26 00:00:00+00:00,1.2143291234970093,1.2175003290176392,1.2108443975448608,1.214624047279358,0,0.0,0.0,EURUSD=X
2021-01-27 00:00:00+00:00,1.2163230180740356,1.2171372175216675,1.2061998844146729,1.216299295425415,0,0.0,0.0,EURUSD=X
2021-01-28 00:00:00+00:00,1.2104778289794922,1.214399814605713,1.2082401514053345,1.2105072736740112,0,0.0,0.0,EURUSD=X
2021-01-29 00:00:00+00:00,1.212135910987854,1.2157005071640015,1.2095993757247925,1.2120037078857422,0,0.0,0.0,EURUSD=X
2021-02-01 00:00:00+00:00,1.2122827768325806,1.2136069536209106,1.2069132328033447,1.2123857736587524,0,0.0,0.0,EURUSD=X
2021-02-02 00:00:00+00:00,1.2067675590515137,1.208795189857483,1.2018364667892456,1.2068694829940796,0,0.0,0.0,EURUSD=X
2021-02-03 00:00:00+00:00,1.203905463218689,1.204999327659607,1.200494647026062,1.203905463218689,0,0.0,0.0,EURUSD=X
2021-02-04 00:00:00+00:00,1.2041809558868408,1.2043839693069458,1.1967161893844604,1.2042388916015625,0,0.0,0.0,EURUSD=X
2021-02-05 00:00:00+00:00,1.1967447996139526,1.2039779424667358,1.1953572034835815,1.1966731548309326,0,0.0,0.0,EURUSD=X
2021-02-08 00:00:00+00:00,1.2049354314804077,1.2068549394607544,1.2021398544311523,1.2048773765563965,0,0.0,0.0,EURUSD=X
2021-02-09 00:00:00+00:00,1.2052549123764038,1.211475133895874,1.2050195932388306,1.2053595781326294,0,0.0,0.0,EURUSD=X
2021-02-10 00:00:00+00:00,1.2116951942443848,1.2143733501434326,1.2110203504562378,1.2119992971420288,0,0.0,0.0,EURUSD=X
2021-02-11 00:00:00+00:00,1.2119449377059937,1.2150993347167969,1.2114311456680298,1.2121212482452393,0,0.0,0.0,EURUSD=X
2021-02-12 00:00:00+00:00,1.213003396987915,1.213592290878296,1.2083992958068848,1.2131506204605103,0,0.0,0.0,EURUSD=X
2021-02-15 00:00:00+00:00,1.212106466293335,1.214699387550354,1.2117393016815186,1.2122093439102173,0,0.0,0.0,EURUSD=X
2021-02-16 00:00:00+00:00,1.2132388353347778,1.2171002626419067,1.2095847129821777,1.2132196426391602,0,0.0,0.0,EURUSD=X
2021-02-17 00:00:00+00:00,1.2088537216186523,1.2098335027694702,1.202558994293213,1.2092483043670654,0,0.0,0.0,EURUSD=X
2021-02-18 00:00:00+00:00,1.2045869827270508,1.2089003324508667,1.2036300897598267,1.2048004865646362,0,0.0,0.0,EURUSD=X
2021-02-19 00:00:00+00:00,1.2091752290725708,1.2147716283798218,1.208299994468689,1.209189772605896,0,0.0,0.0,EURUSD=X
2021-02-22 00:00:00+00:00,1.212444543838501,1.2155098915100098,1.2092190980911255,1.2126356363296509,0,0.0,0.0,EURUSD=X
2021-02-23 00:00:00+00:00,1.2166930437088013,1.2178784608840942,1.213680624961853,1.2166796922683716,0,0.0,0.0,EURUSD=X
2021-02-24 00:00:00+00:00,1.2151997089385986,1.2174040079116821,1.2111302614212036,1.215214490890503,0,0.0,0.0,EURUSD=X
2021-02-25 00:00:00+00:00,1.2169506549835205,1.224155068397522,1.2156577110290527,1.2171372175216675,0,0.0,0.0,EURUSD=X
2021-02-26 00:00:00+00:00,1.2160124778747559,1.2182493209838867,1.2091752290725708,1.2160420417785645,0,0.0,0.0,EURUSD=X
2021-03-01 00:00:00+00:00,1.2090904712677002,1.2101556062698364,1.2029930353164673,1.208956003189087,0,0.0,0.0,EURUSD=X
2021-03-02 00:00:00+00:00,1.2049063444137573,1.2080358266830444,1.1994003057479858,1.2051095962524414,0,0.0,0.0,EURUSD=X
2021-03-03 00:00:00+00:00,1.208503007888794,1.2110495567321777,1.2044709920883179,1.208546757698059,0,0.0,0.0,EURUSD=X
2021-03-04 00:00:00+00:00,1.204833745956421,1.2064006328582764,1.2025011777877808,1.2050660848617554,0,0.0,0.0,EURUSD=X
